scientificName,nameJa,author,source,photoUrl,licenseCode,licenseUrl,credit
Poecilia reticulata,グッピー,Jean Martins,iNaturalist,https://www.inaturalist.org/photos/270003556,cc-by,https://creativecommons.org/licenses/by/4.0/,"Poecilia reticulata [Poecilia reticulata] — Jean Martins / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/270003556. Original attribution: (c) Jean Martins, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Pogona vitticeps,フトアゴヒゲトカゲ,Chris Lindorff,iNaturalist,https://www.inaturalist.org/photos/73946101,cc-by,https://creativecommons.org/licenses/by/4.0/,"Pogona vitticeps [Pogona vitticeps] — Chris Lindorff / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/73946101. Original attribution: (c) Chris Lindorff, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Pongo abelii,スマトラオランウータン,Robyn Perkins,iNaturalist,https://www.inaturalist.org/photos/559652317,cc-by,https://creativecommons.org/licenses/by/4.0/,"Pongo abelii [Pongo abelii] — Robyn Perkins / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/559652317. Original attribution: (c) Robyn Perkins, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Pongo pygmaeus,ボルネオオランウータン,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/109597147,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Pongo pygmaeus [Pongo pygmaeus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/109597147. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Populus tremuloides,アメリカヤマナラシ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/640523541,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Populus tremuloides [Populus tremuloides] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/640523541. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Porphyra umbilicalis,ポルフィラ・ウンビリカリス,Gabriele Kothe-Heinrich,iNaturalist,https://www.inaturalist.org/photos/212432,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0/,"Porphyra umbilicalis [Porphyra umbilicalis] — Gabriele Kothe-Heinrich / iNaturalist, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/212432. Original attribution: (c) Gabriele Kothe-Heinrich, sommige rechten voorbehouden (CC BY-SA). Resized and re-encoded; no subject alteration."
Posidonia oceanica,ポシドニア・オセアニカ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/539157736,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Posidonia oceanica [Posidonia oceanica] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/539157736. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Prionace glauca,ヨシキリザメ,Patrick Doll,iNaturalist,https://www.inaturalist.org/photos/358688436,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0/,"Prionace glauca [Prionace glauca] — Patrick Doll / iNaturalist, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/358688436. Original attribution: (c) Patrick Doll, bazı hakları saklıdır (CC BY-SA). Resized and re-encoded; no subject alteration."
Pristis pristis,ノコギリエイ,Simon Fraser University - Communications & Marketing,iNaturalist,https://www.inaturalist.org/photos/95214734,cc-by,https://creativecommons.org/licenses/by/4.0/,"Pristis pristis [Pristis pristis] — Simon Fraser University - Communications & Marketing / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/95214734. Original attribution: (c) Simon Fraser University - Communications & Marketing, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Procyon lotor,アライグマ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/38408348,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Procyon lotor [Procyon lotor] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/38408348. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Proteus anguinus,ホライモリ,Lennart Hudel,iNaturalist,https://www.inaturalist.org/photos/22707125,cc-by,https://creativecommons.org/licenses/by/4.0/,"Proteus anguinus [Proteus anguinus] — Lennart Hudel / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/22707125. Original attribution: (c) Lennart Hudel, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Protopterus annectens,西アフリカハイギョ,Fishes of Texas team,iNaturalist,https://www.inaturalist.org/photos/223520639,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0/,"Protopterus annectens [Protopterus annectens] — Fishes of Texas team / iNaturalist, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/223520639. Original attribution: (c) Fishes of Texas team, some rights reserved (CC BY-SA). Resized and re-encoded; no subject alteration."
Prunus serrulata,サトザクラ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/29864565,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Prunus serrulata [Prunus serrulata] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/29864565. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Pseudogymnoascus destructans,コウモリ白鼻症病原菌,Djspring,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Geomyces_destructans_in_culture.png,cc-by-sa,https://creativecommons.org/licenses/by-sa/3.0,"Geomyces destructans in culture [Pseudogymnoascus destructans] — Djspring / Wikimedia Commons, CC-BY-SA (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Geomyces_destructans_in_culture.png. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Pseudonaja textilis,イースタンブラウンスネーク,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/323206572,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Pseudonaja textilis [Pseudonaja textilis] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/323206572. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Psittacus erithacus,ヨウム,Daniel Onneweer,iNaturalist,https://www.inaturalist.org/photos/432659299,cc-by,https://creativecommons.org/licenses/by/4.0/,"Psittacus erithacus [Psittacus erithacus] — Daniel Onneweer / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/432659299. Original attribution: (c) Daniel Onneweer, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Pterois volitans,ハナミノカサゴ,Pierre Pericard,iNaturalist,https://www.inaturalist.org/photos/528504096,cc-by,https://creativecommons.org/licenses/by/4.0/,"Pterois volitans [Pterois volitans] — Pierre Pericard / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/528504096. Original attribution: (c) Pierre Pericard, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Pteronura brasiliensis,オオカワウソ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/622143772,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Pteronura brasiliensis [Pteronura brasiliensis] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/622143772. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Pterophyllum scalare,エンゼルフィッシュ,Szabi237,iNaturalist,https://www.inaturalist.org/photos/138657562,cc-by,https://creativecommons.org/licenses/by/4.0/,"Pterophyllum scalare [Pterophyllum scalare] — Szabi237 / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/138657562. Original attribution: (c) Szabi237, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Pteropus vampyrus,オオコウモリ,Pirataber,iNaturalist,https://www.inaturalist.org/photos/62664088,cc-by,https://creativecommons.org/licenses/by/4.0/,"Pteropus vampyrus [Pteropus vampyrus] — Pirataber / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/62664088. Original attribution: (c) Pirataber, some rights reserved (CC BY), uploaded by Pirataber. Resized and re-encoded; no subject alteration."
Puccinia graminis,黒さび病菌（プクキニア・グラミニス）,James KOLMER,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Life_cycle_of_Puccinia_graminis_(high_resolution).png,cc-by,https://creativecommons.org/licenses/by/4.0,"Life cycle of Puccinia graminis (high resolution) [Puccinia graminis] — James KOLMER / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:Life_cycle_of_Puccinia_graminis_(high_resolution).png. Original attribution: Leaf Rust of Wheat: Pathogen Biology, Variation and Host Resistance, Forests 2013, 4, 70-84; Doi , Pdf. Resized and re-encoded; no subject alteration."
Puma concolor,ピューマ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/419995101,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Puma concolor [Puma concolor] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/419995101. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Pygocentrus nattereri,レッドベリーピラニア,Marco Verch,iNaturalist,https://www.inaturalist.org/photos/84709831,cc-by,https://creativecommons.org/licenses/by/4.0/,"Pygocentrus nattereri [Pygocentrus nattereri] — Marco Verch / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/84709831. Original attribution: (c) Marco Verch, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Python bivittatus,ビルマニシキヘビ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/456716517,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Python bivittatus [Python bivittatus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/456716517. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Quercus robur,ヨーロッパナラ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/208284649,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Quercus robur [Quercus robur] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/208284649. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Radiolaria,放散虫類,"Hannes Grobe ( talk ), Alfred Wegener Institute",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:41-366A-18R-CC_2153_75054.jpg,cc-by,https://creativecommons.org/licenses/by/3.0,"41-366A-18R-CC 2153 75054 [Radiolaria] — Hannes Grobe ( talk ), Alfred Wegener Institute / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/3.0); source: https://commons.wikimedia.org/wiki/File:41-366A-18R-CC_2153_75054.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Rafflesia arnoldii,ラフレシア,Maizal Chaniago,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Rafflesia_Arnoldii_Batang_Palupuah_Indonesia.jpg,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0,"Rafflesia Arnoldii Batang Palupuah Indonesia [Rafflesia arnoldii] — Maizal Chaniago / Wikimedia Commons, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Rafflesia_Arnoldii_Batang_Palupuah_Indonesia.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Ramphastos toco,オニオオハシ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/246115567,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Ramphastos toco [Ramphastos toco] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/246115567. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Rana temporaria,ヨーロッパアカガエル,Jörg Hempel,iNaturalist,https://www.inaturalist.org/photos/171173,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0/,"Rana temporaria [Rana temporaria] — Jörg Hempel / iNaturalist, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/171173. Original attribution: (c) Jörg Hempel, some rights reserved (CC BY-SA). Resized and re-encoded; no subject alteration."
Rangifer tarandus,トナカイ,Bering Land Bridge National Preserve,iNaturalist,https://www.inaturalist.org/photos/86057375,cc-by,https://creativecommons.org/licenses/by/4.0/,"Rangifer tarandus [Rangifer tarandus] — Bering Land Bridge National Preserve / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/86057375. Original attribution: (c) Bering Land Bridge National Preserve, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Rattus norvegicus,ドブネズミ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/462748811,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Rattus norvegicus [Rattus norvegicus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/462748811. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Rhincodon typus,ジンベエザメ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/72789253,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Rhincodon typus [Rhincodon typus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/72789253. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Rhinella marina,オオヒキガエル,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/170855798,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Rhinella marina [Rhinella marina] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/170855798. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Rhinoceros unicornis,インドサイ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/247554189,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Rhinoceros unicornis [Rhinoceros unicornis] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/247554189. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Rhinoderma darwinii,ダーウィンハナガエル,Nicolas Olejnik,iNaturalist,https://www.inaturalist.org/photos/61450688,cc-by,https://creativecommons.org/licenses/by/4.0/,"Rhinoderma darwinii [Rhinoderma darwinii] — Nicolas Olejnik / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/61450688. Original attribution: (c) Nicolas Olejnik, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Rhizobium leguminosarum,根粒菌リゾビウム・レグミノサルム,Rcrzarg ( talk ) ( Uploads ),Wikimedia Commons,https://commons.wikimedia.org/wiki/File:C14_unrooted.png,cc-by-sa,https://creativecommons.org/licenses/by-sa/3.0,"C14 unrooted [Rhizobium leguminosarum] — Rcrzarg ( talk ) ( Uploads ) / Wikimedia Commons, CC-BY-SA (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:C14_unrooted.png. Original attribution: Rcrzarg at English Wikipedia. Resized and re-encoded; no subject alteration."
Rhizophagus irregularis,リゾファグス・イレグラリス,Mylène Durant,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Mycorhize_dans_racine.jpg,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0,"Mycorhize dans racine [Rhizophagus irregularis] — Mylène Durant / Wikimedia Commons, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Mycorhize_dans_racine.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Rhizophora mangle,アメリカヒルギ,James St. John,iNaturalist,https://www.inaturalist.org/photos/125165299,cc-by,https://creativecommons.org/licenses/by/4.0/,"Rhizophora mangle [Rhizophora mangle] — James St. John / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/125165299. Original attribution: (c) James St. John, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Rhizopus stolonifer,クモノスカビ,Nikolai Bulykin,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B,_Rhizopus_stolonifer_%D0%B2_%D0%BE%D0%B2%D1%81%D1%8F%D0%BD%D0%BA%D0%B5_%D0%BD%D0%B0_%D0%9A%D1%83%D0%BB%D1%8B%D0%BC%D0%B1%D0%B5%D1%82%D0%BE%D0%B2%D0%B0_(1).jpg",cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0,"Алматы, Rhizopus stolonifer в овсянке на Кулымбетова (1) [Rhizopus stolonifer] — Nikolai Bulykin / Wikimedia Commons, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:%D0%90%D0%BB%D0%BC%D0%B0%D1%82%D1%8B,_Rhizopus_stolonifer_%D0%B2_%D0%BE%D0%B2%D1%81%D1%8F%D0%BD%D0%BA%D0%B5_%D0%BD%D0%B0_%D0%9A%D1%83%D0%BB%D1%8B%D0%BC%D0%B1%D0%B5%D1%82%D0%BE%D0%B2%D0%B0_(1).jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Rosa chinensis,コウシンバラ,Urgamal Magsar,iNaturalist,https://www.inaturalist.org/photos/698300243,cc-by,https://creativecommons.org/licenses/by/4.0/,"Rosa chinensis [Rosa chinensis] — Urgamal Magsar / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/698300243. Original attribution: (c) Urgamal Magsar, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Saccharomyces cerevisiae,出芽酵母,Mslanska,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:OrthoRep_in_vivo_hypermutation_system.jpg,cc-by,https://creativecommons.org/licenses/by/4.0,"OrthoRep in vivo hypermutation system [Saccharomyces cerevisiae] — Mslanska / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:OrthoRep_in_vivo_hypermutation_system.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Saccharum officinarum,サトウキビ,Guillaume Delaitre,iNaturalist,https://www.inaturalist.org/photos/643738213,cc-by,https://creativecommons.org/licenses/by/4.0/,"Saccharum officinarum [Saccharum officinarum] — Guillaume Delaitre / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/643738213. Original attribution: (c) Guillaume Delaitre, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Sagittarius serpentarius,ヘビクイワシ,Jan Ebr & Ivana Ebrová,iNaturalist,https://www.inaturalist.org/photos/116433622,cc-by,https://creativecommons.org/licenses/by/4.0/,"Sagittarius serpentarius [Sagittarius serpentarius] — Jan Ebr & Ivana Ebrová / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/116433622. Original attribution: (c) Jan Ebr & Ivana Ebrová, some rights reserved (CC BY), uploaded by Jan Ebr & Ivana Ebrová. Resized and re-encoded; no subject alteration."
Saiga tatarica,サイガ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/108963028,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Saiga tatarica [Saiga tatarica] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/108963028. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Saimiri sciureus,コモンリスザル,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/266710766,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Saimiri sciureus [Saimiri sciureus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/266710766. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Salamandra salamandra,ファイアサラマンダー,Frank Vassen,iNaturalist,https://www.inaturalist.org/photos/159805189,cc-by,https://creativecommons.org/licenses/by/4.0/,"Salamandra salamandra [Salamandra salamandra] — Frank Vassen / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/159805189. Original attribution: (c) Frank Vassen, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Salix babylonica,シダレヤナギ,Jenny Saito,iNaturalist,https://www.inaturalist.org/photos/449513127,cc-by,https://creativecommons.org/licenses/by/4.0/,"Salix babylonica [Salix babylonica] — Jenny Saito / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/449513127. Original attribution: (c) Jenny Saito, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Salmo salar,タイセイヨウサケ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/608737746,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Salmo salar [Salmo salar] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/608737746. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sarcophilus harrisii,タスマニアデビル,Ramit Singal,iNaturalist,https://www.inaturalist.org/photos/662658737,cc-by,https://creativecommons.org/licenses/by/4.0/,"Sarcophilus harrisii [Sarcophilus harrisii] — Ramit Singal / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/662658737. Original attribution: (c) Ramit Singal, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Sargassum natans,流れ藻サルガッサム・ナタンス,James St. John,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Sargassum_natans_(brown_algae)_(San_Salvador_Island,_Bahamas)_1_(15867880028).jpg",cc-by,https://creativecommons.org/licenses/by/2.0,"Sargassum natans (brown algae) (San Salvador Island, Bahamas) 1 (15867880028) [Sargassum natans] — James St. John / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Sargassum_natans_(brown_algae)_(San_Salvador_Island,_Bahamas)_1_(15867880028).jpg. Original attribution: Sargassum natans (brown algae) (San Salvador Island, Bahamas) 1. Resized and re-encoded; no subject alteration."
Scarabaeus sacer,スカラベ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/22960128,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Scarabaeus sacer [Scarabaeus sacer] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/22960128. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Schizosaccharomyces pombe,分裂酵母,Tiina Tamm,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Schizosaccharomyces_pombe_tsentrosoom.jpg,cc-by-sa,https://creativecommons.org/licenses/by-sa/3.0,"Schizosaccharomyces pombe tsentrosoom [Schizosaccharomyces pombe] — Tiina Tamm / Wikimedia Commons, CC-BY-SA (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Schizosaccharomyces_pombe_tsentrosoom.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Schmidtea mediterranea,地中海プラナリア,Marcinekenator,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:SEM_photo_of_S._mediterranea.jpg,cc-by,https://creativecommons.org/licenses/by/4.0,"SEM photo of S. mediterranea [Schmidtea mediterranea] — Marcinekenator / Wikimedia Commons, CC-BY (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:SEM_photo_of_S._mediterranea.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Sciurus carolinensis,トウブハイイロリス,Diliff,iNaturalist,https://www.inaturalist.org/photos/22144449,cc-by-sa,https://creativecommons.org/licenses/by-sa/4.0/,"Sciurus carolinensis [Sciurus carolinensis] — Diliff / iNaturalist, CC-BY-SA (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/22144449. Original attribution: (c) Diliff, some rights reserved (CC BY-SA). Resized and re-encoded; no subject alteration."
Scleropages formosus,アジアアロワナ,desertnaturalist,iNaturalist,https://www.inaturalist.org/photos/288010505,cc-by,https://creativecommons.org/licenses/by/4.0/,"Scleropages formosus [Scleropages formosus] — desertnaturalist / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/288010505. Original attribution: (c) desertnaturalist, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Selaginella moellendorffii,セラギネラ・メーレンドルフィイ,Jacy Chen,iNaturalist,https://www.inaturalist.org/photos/177518294,cc-by,https://creativecommons.org/licenses/by/4.0/,"Selaginella moellendorffii [Selaginella moellendorffii] — Jacy Chen / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/177518294. Original attribution: (c) Jacy Chen, some rights reserved (CC BY), uploaded by Jacy Chen. Resized and re-encoded; no subject alteration."
Sepia officinalis,ヨーロッパコウイカ,Charlotte Kirchner,iNaturalist,https://www.inaturalist.org/photos/520832703,cc-by,https://creativecommons.org/licenses/by/4.0/,"Sepia officinalis [Sepia officinalis] — Charlotte Kirchner / iNaturalist, CC-BY (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/520832703. Original attribution: (c) Charlotte Kirchner, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Sequoia sempervirens,セコイア,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/326787967,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Sequoia sempervirens [Sequoia sempervirens] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/326787967. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sequoiadendron giganteum,ジャイアントセコイア,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/319260122,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Sequoiadendron giganteum [Sequoiadendron giganteum] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/319260122. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Setonix brachyurus,クオッカ,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/336250773,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Setonix brachyurus [Setonix brachyurus] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/336250773. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Solanum lycopersicum,トマト,no rights reserved,iNaturalist,https://www.inaturalist.org/photos/7503805,cc0,https://creativecommons.org/publicdomain/zero/1.0/,"Solanum lycopersicum [Solanum lycopersicum] — no rights reserved / iNaturalist, CC0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/7503805. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
