scientificName,nameJa,assetId,status,author,source,photoUrl,licenseName,licenseUrl,credit
Selaginella moellendorffii,セラギネラ・メーレンドルフィイ,commons-64864914,supplementary_only,Ewen Cameron,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Selaginella_moellendorffii_Hieron._(AM_AK239073-1).jpg,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,"Selaginella moellendorffii Hieron. [Selaginella moellendorffii] — Ewen Cameron / Wikimedia Commons, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0); source: https://commons.wikimedia.org/wiki/File:Selaginella_moellendorffii_Hieron._(AM_AK239073-1).jpg. Original attribution: Auckland Museum. Resized and re-encoded; no subject alteration."
Selaginella moellendorffii,セラギネラ・メーレンドルフィイ,commons-66430498,primary_candidate,"Krzysztof Ziarnek, Kenraiz",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Selaginella_moellendorffii_kz01.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Selaginella moellendorffii kz01 [Selaginella moellendorffii] — Krzysztof Ziarnek, Kenraiz / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Selaginella_moellendorffii_kz01.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Selaginella moellendorffii,セラギネラ・メーレンドルフィイ,inat-177518294,supplementary_only,Jacy Chen,iNaturalist,https://www.inaturalist.org/photos/177518294,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Selaginella moellendorffii [Selaginella moellendorffii] — Jacy Chen / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/177518294. Original attribution: (c) Jacy Chen, some rights reserved (CC BY), uploaded by Jacy Chen. Resized and re-encoded; no subject alteration."
Senecio vulgaris,ノボロギク,inat-614222966,primary_candidate,zebedeugalinha,iNaturalist,https://www.inaturalist.org/photos/614222966,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Senecio vulgaris [Senecio vulgaris] — zebedeugalinha / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/614222966. Original attribution: (c) zebedeugalinha, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Sepia officinalis,ヨーロッパコウイカ,commons-108254673,primary_candidate,Diego Delso,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Sepia_com%C3%BAn_(Sepia_officinalis),_Parque_natural_de_la_Arr%C3%A1bida,_Portugal,_2020-07-21,_DD_62.jpg",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Sepia común (Sepia officinalis), Parque natural de la Arrábida, Portugal, 2020-07-21, DD 62 [Sepia officinalis] — Diego Delso / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Sepia_com%C3%BAn_(Sepia_officinalis),_Parque_natural_de_la_Arr%C3%A1bida,_Portugal,_2020-07-21,_DD_62.jpg. Original attribution: Diego Delso. Resized and re-encoded; no subject alteration."
Sepia officinalis,ヨーロッパコウイカ,inat-520832703,primary_candidate,Charlotte Kirchner,iNaturalist,https://www.inaturalist.org/photos/520832703,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Sepia officinalis [Sepia officinalis] — Charlotte Kirchner / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/520832703. Original attribution: (c) Charlotte Kirchner, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Sequoia sempervirens,セコイア,commons-8001541,primary_candidate,Acroterion,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:US_199_Redwood_Highway.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"US 199 Redwood Highway [Sequoia sempervirens] — Acroterion / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:US_199_Redwood_Highway.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Sequoia sempervirens,セコイア,inat-326787967,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/326787967,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Sequoia sempervirens [Sequoia sempervirens] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/326787967. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sequoiadendron giganteum,ジャイアントセコイア,commons-295791,primary_candidate,Mike Murphy ( talk · contribs ),Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Grizzly_Giant_Mariposa_Grove.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,"Grizzly Giant Mariposa Grove [Sequoiadendron giganteum] — Mike Murphy ( talk · contribs ) / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0/); source: https://commons.wikimedia.org/wiki/File:Grizzly_Giant_Mariposa_Grove.jpg. Original attribution: Mike Murphy. Resized and re-encoded; no subject alteration."
Sequoiadendron giganteum,ジャイアントセコイア,inat-319260122,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/319260122,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Sequoiadendron giganteum [Sequoiadendron giganteum] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/319260122. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Setonix brachyurus,クオッカ,commons-100097119,primary_candidate,Christophe95,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Setonix_brachyurus_on_Rottnest_Island_1.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Setonix brachyurus on Rottnest Island 1 [Setonix brachyurus] — Christophe95 / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Setonix_brachyurus_on_Rottnest_Island_1.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Setonix brachyurus,クオッカ,inat-336250773,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/336250773,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Setonix brachyurus [Setonix brachyurus] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/336250773. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Setophaga aestiva,,inat-277965081,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/277965081,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Setophaga aestiva [Setophaga aestiva] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/277965081. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Setophaga coronata,キヅタアメリカムシクイ,inat-668050487,primary_candidate,Brooke J.,iNaturalist,https://www.inaturalist.org/photos/668050487,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Setophaga coronata [Setophaga coronata] — Brooke J. / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/668050487. Original attribution: (c) Brooke J., some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Sherardia arvensis,ハナヤエムグラ,commons-120576293,primary_candidate,"Krzysztof Ziarnek, Kenraiz",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sherardia_arvensis_kz12.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Sherardia arvensis kz12 [Sherardia arvensis] — Krzysztof Ziarnek, Kenraiz / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Sherardia_arvensis_kz12.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Sherardia arvensis,ハナヤエムグラ,commons-88855753,supplementary_only,Zeynel Cebeci,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sherardia_arvensis_-_Blue_fieldmadder_01.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Sherardia arvensis - Blue fieldmadder 01 [Sherardia arvensis] — Zeynel Cebeci / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Sherardia_arvensis_-_Blue_fieldmadder_01.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Sherardia arvensis,ハナヤエムグラ,inat-426141892,supplementary_only,Gilles San Martin,iNaturalist,https://www.inaturalist.org/photos/426141892,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,"Sherardia arvensis [Sherardia arvensis] — Gilles San Martin / iNaturalist, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/); source: https://www.inaturalist.org/photos/426141892. Original attribution: (c) Gilles San Martin, some rights reserved (CC BY-SA), uploaded by Gilles San Martin. Resized and re-encoded; no subject alteration."
Sialia mexicana,チャカタルリツグミ,inat-247555842,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/247555842,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Sialia mexicana [Sialia mexicana] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/247555842. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sialia sialis,ルリツグミ,commons-10024881,primary_candidate,Sandysphotos2009,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Sialia_sialis_-Michigan,_USA_-pair-8c.jpg",CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Sialia sialis -Michigan, USA -pair-8c [Sialia sialis] — Sandysphotos2009 / Wikimedia Commons, CC BY 2.0 (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Sialia_sialis_-Michigan,_USA_-pair-8c.jpg. Original attribution: 20100415_95 Uploaded by Snowmanradio. Resized and re-encoded; no subject alteration."
Sialia sialis,ルリツグミ,commons-158348443,supplementary_only,Seán Pòl Ó Creachmhaoil,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Eastern_Bluebird_(Sialia_sialis_bermudensis)_in_Bermuda,_from_below.jpg",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Eastern Bluebird (Sialia sialis bermudensis) in Bermuda, from below [Sialia sialis] — Seán Pòl Ó Creachmhaoil / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Eastern_Bluebird_(Sialia_sialis_bermudensis)_in_Bermuda,_from_below.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Sialia sialis,ルリツグミ,inat-181193021,supplementary_only,Chelsea Carroll,iNaturalist,https://www.inaturalist.org/photos/181193021,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Sialia sialis [Sialia sialis] — Chelsea Carroll / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/181193021. Original attribution: (c) Chelsea Carroll, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Silene dioica,アケボノセンノウ,commons-48975355,supplementary_only,J. Patrick Fischer,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Bayrischer_Wald_9929.JPG,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Bayrischer Wald 9929 [Silene dioica] — J. Patrick Fischer / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Bayrischer_Wald_9929.JPG. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Silene dioica,アケボノセンノウ,commons-79278582,supplementary_only,Sukkoria,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:WLE2019_-_Ile_du_Girard_-_Silene_dioica_09.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"WLE2019 - Ile du Girard - Silene dioica 09 [Silene dioica] — Sukkoria / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:WLE2019_-_Ile_du_Girard_-_Silene_dioica_09.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Silene dioica,アケボノセンノウ,inat-214265310,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/214265310,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Silene dioica [Silene dioica] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/214265310. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Silene latifolia,,commons-116937217,supplementary_only,Josep Gesti,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Silene_latifolia,_Riudarenes.jpg",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Silene latifolia, Riudarenes [Silene latifolia] — Josep Gesti / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Silene_latifolia,_Riudarenes.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Silene latifolia,,commons-193255249,primary_candidate,JackyM59,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Compagnon_blanc_(Silene_latifolia).jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Compagnon blanc (Silene latifolia) [Silene latifolia] — JackyM59 / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Compagnon_blanc_(Silene_latifolia).jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Silene latifolia,,inat-722381267,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/722381267,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Silene latifolia [Silene latifolia] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/722381267. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Silene vulgaris,シラタマソウ,commons-137918126,supplementary_only,Josep Gesti,Wikimedia Commons,"https://commons.wikimedia.org/wiki/File:Silene_vulgaris_vulgaris,_Riudarenes.JPG",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Silene vulgaris vulgaris, Riudarenes [Silene vulgaris] — Josep Gesti / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Silene_vulgaris_vulgaris,_Riudarenes.JPG. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Silene vulgaris,シラタマソウ,commons-151640990,supplementary_only,"Agnieszka Kwiecień, Nova",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Silene_vulgaris_Lepnica_rozd%C4%99ta_2021-04-04_Radunia_01.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Silene vulgaris Lepnica rozdęta 2021-04-04 Radunia 01 [Silene vulgaris] — Agnieszka Kwiecień, Nova / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Silene_vulgaris_Lepnica_rozd%C4%99ta_2021-04-04_Radunia_01.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Silene vulgaris,シラタマソウ,inat-205184880,supplementary_only,Andre Hosper,iNaturalist,https://www.inaturalist.org/photos/205184880,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Silene vulgaris [Silene vulgaris] — Andre Hosper / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/205184880. Original attribution: (c) Andre Hosper, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Sitta carolinensis,ムナジロゴジュウカラ,inat-144257367,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/144257367,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Sitta carolinensis [Sitta carolinensis] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/144257367. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sitta europaea,ゴジュウカラ,inat-98789726,primary_candidate,Frank Vassen,iNaturalist,https://www.inaturalist.org/photos/98789726,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Sitta europaea [Sitta europaea] — Frank Vassen / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/98789726. Original attribution: (c) Frank Vassen, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Solanum dulcamara,マルバノホロシ,commons-22701038,supplementary_only,"David Eickhoff from Pearl City, Hawaii, USA",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Solanum_dulcamara_(5386574212).jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Solanum dulcamara (5386574212) [Solanum dulcamara] — David Eickhoff from Pearl City, Hawaii, USA / Wikimedia Commons, CC BY 2.0 (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Solanum_dulcamara_(5386574212).jpg. Original attribution: Solanum dulcamara Uploaded by Tim1357. Resized and re-encoded; no subject alteration."
Solanum dulcamara,マルバノホロシ,commons-32933855,supplementary_only,Lazaregagnidze,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Solanum_dulcamara_bittersweet_nightshade_%E1%83%AE%E1%83%94%E1%83%91%E1%83%90%E1%83%9A%E1%83%90%E1%83%AE%E1%83%90.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Solanum dulcamara bittersweet nightshade ხებალახა [Solanum dulcamara] — Lazaregagnidze / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Solanum_dulcamara_bittersweet_nightshade_%E1%83%AE%E1%83%94%E1%83%91%E1%83%90%E1%83%9A%E1%83%90%E1%83%AE%E1%83%90.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Solanum dulcamara,マルバノホロシ,inat-48149330,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/48149330,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Solanum dulcamara [Solanum dulcamara] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/48149330. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Solanum lycopersicum,トマト,commons-143779,supplementary_only,Softeis,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Tomato_je.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,"Tomato je [Solanum lycopersicum] — Softeis / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0/); source: https://commons.wikimedia.org/wiki/File:Tomato_je.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Solanum lycopersicum,トマト,inat-7503805,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/7503805,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Solanum lycopersicum [Solanum lycopersicum] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/7503805. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Solanum nigrum,イヌホオズキ,commons-64371521,supplementary_only,"Agnieszka Kwiecień, Nova",Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Solanum_nigrum_Psianka_czarna_2015-08-30_02.jpg,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,"Solanum nigrum Psianka czarna 2015-08-30 02 [Solanum nigrum] — Agnieszka Kwiecień, Nova / Wikimedia Commons, CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0); source: https://commons.wikimedia.org/wiki/File:Solanum_nigrum_Psianka_czarna_2015-08-30_02.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Solanum nigrum,イヌホオズキ,inat-31017497,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/31017497,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Solanum nigrum [Solanum nigrum] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/31017497. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Solanum tuberosum,ジャガイモ,commons-6157951,primary_candidate,Forest & Kim Starr,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr_080914-9946_Solanum_tuberosum.jpg,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"Starr 080914-9946 Solanum tuberosum [Solanum tuberosum] — Forest & Kim Starr / Wikimedia Commons, CC BY 3.0 (https://creativecommons.org/licenses/by/3.0); source: https://commons.wikimedia.org/wiki/File:Starr_080914-9946_Solanum_tuberosum.jpg. Original attribution: Forest & Kim Starr. Resized and re-encoded; no subject alteration."
Solanum tuberosum,ジャガイモ,inat-34777612,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/34777612,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Solanum tuberosum [Solanum tuberosum] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/34777612. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sonchus asper,オニノゲシ,inat-35370385,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/35370385,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Sonchus asper [Sonchus asper] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/35370385. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sonchus oleraceus,ノゲシ,commons-3524272,supplementary_only,Alvesgaspar,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sonchus_February_2008-1.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Sonchus February 2008-1 [Sonchus oleraceus] — Alvesgaspar / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Sonchus_February_2008-1.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Sonchus oleraceus,ノゲシ,commons-70589269,primary_candidate,Forest and Kim Starr,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Starr-060405-6900-Sonchus_oleraceus-habit-Molokini-Maui_(24859318155).jpg,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Starr-060405-6900-Sonchus oleraceus-habit-Molokini-Maui (24859318155) [Sonchus oleraceus] — Forest and Kim Starr / Wikimedia Commons, CC BY 2.0 (https://creativecommons.org/licenses/by/2.0); source: https://commons.wikimedia.org/wiki/File:Starr-060405-6900-Sonchus_oleraceus-habit-Molokini-Maui_(24859318155).jpg. Original attribution: starr-060405-6900-Sonchus_oleraceus-habit-Molokini-Maui. Resized and re-encoded; no subject alteration."
Sonchus oleraceus,ノゲシ,inat-24531866,supplementary_only,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/24531866,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Sonchus oleraceus [Sonchus oleraceus] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/24531866. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
Sorbus aucuparia,セイヨウナナカマド,commons-277394,supplementary_only,Martin Olsson,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sorbus_aucuparia_aka_rowan.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,"Sorbus aucuparia aka rowan [Sorbus aucuparia] — Martin Olsson / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0/); source: https://commons.wikimedia.org/wiki/File:Sorbus_aucuparia_aka_rowan.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Sorbus aucuparia,セイヨウナナカマド,commons-5029715,primary_candidate,Eeno11,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Rowan_tree_20081002b.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"Rowan tree 20081002b [Sorbus aucuparia] — Eeno11 / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0); source: https://commons.wikimedia.org/wiki/File:Rowan_tree_20081002b.jpg. Original attribution: Own work. Resized and re-encoded; no subject alteration."
Sorbus aucuparia,セイヨウナナカマド,inat-10450,supplementary_only,Hans Kylberg,iNaturalist,https://www.inaturalist.org/photos/10450,CC BY 4.0,https://creativecommons.org/licenses/by/4.0/,"Sorbus aucuparia [Sorbus aucuparia] — Hans Kylberg / iNaturalist, CC BY 4.0 (https://creativecommons.org/licenses/by/4.0/); source: https://www.inaturalist.org/photos/10450. Original attribution: (c) Hans Kylberg, some rights reserved (CC BY). Resized and re-encoded; no subject alteration."
Sorghum bicolor,モロコシ（ソルガム）,commons-309277,supplementary_only,No machine-readable author provided. Pethan assumed (based on copyright claims).,Wikimedia Commons,https://commons.wikimedia.org/wiki/File:Sorghum_bicolor03.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0/,"Sorghum bicolor03 [Sorghum bicolor] — No machine-readable author provided. Pethan assumed (based on copyright claims). / Wikimedia Commons, CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0/); source: https://commons.wikimedia.org/wiki/File:Sorghum_bicolor03.jpg. Original attribution: No machine-readable source provided. Own work assumed (based on copyright claims).. Resized and re-encoded; no subject alteration."
Sorghum bicolor,モロコシ（ソルガム）,inat-731194602,primary_candidate,作者名未取得（CC0・出典参照）,iNaturalist,https://www.inaturalist.org/photos/731194602,CC0 1.0,https://creativecommons.org/publicdomain/zero/1.0/,"Sorghum bicolor [Sorghum bicolor] — 作者名未取得（CC0・出典参照） / iNaturalist, CC0 1.0 (https://creativecommons.org/publicdomain/zero/1.0/); source: https://www.inaturalist.org/photos/731194602. Original attribution: no rights reserved. Resized and re-encoded; no subject alteration."
